ChIJx6y69E4nQg0RU-bCzLxD_KU,Parrilla y Son,,"El Caserio, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJr6_xXwAnQg0R3PWhqFZIQ3M,Dragon,,"El Asombro de Damasco, 27, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJT1aXowsnQg0RsW_SunaS6TQ,Fadi's Pizza & kebab,,"Calle de la del Manojo de Rosas, 70, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJEZ5_ekYnQg0RNOW9wzvzLjU,Trifon Cocina Bar,,"El Asombro de Damasco, 38, Madrid",,,,,,3.8,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJq7nox0QnQg0RoPt2a8PAOVE,Restaurante El Tanque (Cervecerías Domínguez),,"Calle de la Pícara Molinera, 15, Madrid",,,,,,3.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJPTj0bdonQg0RlLFwe4kqbus,Go! Sushing,,"Calle de la Pícara Molinera, 12, local 4, Madrid",,,,,,4.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJnYSRTOYmQg0R6uBMz-0d6hE,La Boutique del Pollo,,"Calle la Dolorosa, 11, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJy6fc5OgmQg0RAFAgB-W3jlc,Kebab Armenia,,"Calle de Villajoyosa, 73, Madrid",,,,,,4.2,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJHdeHkekmQg0RYkD8KUOI8jg,Restaurante - Cafetería El Álamo,,"Calle del Diamante, 3, Madrid",,,,,,4.2,,"{""restaurant"", ""cafe"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJC32_f-gmQg0RZ3nHHwxDR5M,El Portón,,"Calle de Sáhara, 48, Madrid",,,,,,4.4,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJD4H4_K0nQg0RJJkEA6dzLcA,Horchateria,,"Calle de Sáhara, 50, Madrid",,,,,,3.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJuxk5_GonQg0RNOAd3FJCbLc,BD kebab,,"Calle de Sáhara, 50, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJJSDQfTUnQg0RLfB_7Fo4OL8,Meson mediterráneo JM,,"Calle de Sáhara, 50, local 5 Local 5, Madrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ44vWPfYnQg0RJF5upmfB5Tk,Restaurante El Pilar,,"Calle la Dolorosa, 11, Madrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJxUx-c-gmQg0RqjvkSR4F54U,Zaguan,,"Calle de Sáhara, 41, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJhUA9UVcnQg0Rwb0gzfBCf9A,GOL SPORT BAR,,"Calle de Sáhara, 54, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ2w_I84gnQg0RCS_1xtjQbrw,Terraza de Ibiza,,"Calle la Dolorosa, 19, Madrid",,,,,,4.4,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJyzZ8SOgmQg0R367T15rxXaA,La Leyenda De Oroquieta Restaurante,,"Calle de Villajoyosa, 103, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJnc6GxOgmQg0RSpx4HEh8y3A,Bar - La Bodeguilla Ibérica,,"Calle de Villajoyosa, 63, Madrid",,,,,,4.4,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJqUsaB-cmQg0RzxiW1ovlpzM,Cafetería Rojas,,"Calle de la Alegría de la Huerta, 20, Madrid",,,,,,4.7,,"{""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJySq80fQnQg0RksTDvijDhbc,La Birra,,"Calle de la Alegría de la Huerta, 12, Madrid",,,,,,5.0,,"{""clothing_store"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJC5211PEnQg0RWZGweFM314E,Papa Johns Pizza,,"Calle del Diamante, 4, Madrid",,,,,,3.4,,"{""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJo2qkmeYmQg0RTgpQCeKA4pc,Bar restaurante La Venta Carmona,,"Calle los Bohemios, 12, Madrid",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJox60SeomQg0R0Xm0vkhu4rQ,TABERNA ENTREAMIGOS,,"Calle María Barrientos, 8, Madrid",,,,,,3.9,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJt9dJS-omQg0Rx8MB_xytCxs,Domino's Pizza,,"Calle María Barrientos, 8, Madrid",,,,,,3.8,,"{""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",0
ChIJQToah-smQg0R7_t0n8jPPWQ,Kebabish Villaverde,,"Carretera Villaverde a Vallecas, 29, Madrid",,,,,,4.1,,"{""meal_delivery"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ9yabgOsmQg0RbXQql1-oRd8,Telepizza Ciudad de los Ángeles - Comida a Domicilio,,"Calle de Clara Schumann, 18, Madrid",,,,,,3.0,,"{""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",0
ChIJpbe9G9knQg0RtcKNjmKCNHc,Majar Cooking Bar,,"Calle de Clara Schumann, 16, Madrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJTTVHsusmQg0RTh5GYdbiaOI,Asador Navarro,,"Calle María Barrientos, s/n, Madrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ2-euGmsnQg0RDgR73nnRfoM,Sidrería Lola,,"Calle María Barrientos, 4, Madrid",,,,,,4.1,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ72GyHOwnQg0RpT5DXZjvPz4,Delysazón,,"Calle Delmira Agustini, 3, Madrid",,,,,,4.0,,"{""cafe"", ""bar"", ""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJR0Y1DUQnQg0RIMCW94GIxXk,Restaurante Zheng Sushi,,"Calle de María Callas, 17, Madrid",,,,,,4.8,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ06-8SOomQg0Ru6QHzfp3PkY,Otra Cañita,,"Calle Selma Lagerloff, 6, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJxaMOHgAnQg0RX_fmyu3hI6c,Concepción de la Oliva,,"Paseo de Gigantes y Cabezudos, 2, Madrid",,,,,,,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJhfoXeOwmQg0RBcdXbX9q5TE,Restaurante Oriental Victoria,,"Calle de la Alianza, 28, Madrid",,,,,,4.2,,"{""meal_delivery"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ5xnwXV8nQg0RkIAOPHHhu3I,Taquería Don Diego,,"Calle de la Coalición, 35, local 9, Villaverde",,,,,,4.7,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJmwCsPZUmQg0RGPMvzHwvWxk,KEBAB ANISA,,"Calle Concepción de la Oliva, 19, Madrid",,,,,,3.8,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",0
ChIJKVbI3esmQg0R-PPkVhJ_P3g,Restaurante ecuatoriano Marc Anthony,,"Calle de la Coalición, 35, C, Madrid",,,,,,3.9,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJLZtZRZUmQg0RQwhK8nrXKRw,Alimentacion Moradillo,,"Calle Potasa, 2, Madrid",,,,,,4.2,,"{""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJeXzJXLUnQg0RoVCrOcfHlq8,Bar restaurante Purito Rimac,,"Calle Concepción de la Oliva, 21, Madrid",,,,,,3.7,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJuZG1Q5UmQg0RC1JQJ0A7P9w,Pupuseria Madrid Río Grande Café,,"Calle de Vicente Carballal, 16, Madrid",,,,,,4.1,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJubDle-wmQg0R5y6XkY4aO_U,Bar Sebas,,"Calle de la Alianza, 47, Madrid",,,,,,3.9,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJp1bzTAsnQg0RQMk82Ch0Xzo,La Brocheta Gourmet,,"Calle de la Coalición, 29, Madrid",,,,,,4.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJn7Iz82gnQg0RIpSxgSNBMRw,Carbon Steak House Madrid,,"Calle de la Alianza, 35, Madrid",,,,,,3.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJSZ87hfImQg0R4y9_59GUu9E,Restaurante Salinas,,"Avenida de los Rosales, 94, Madrid",,,,,,3.9,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJm25smJUmQg0Rw5B78Pn3YhM,Bar Restaurante La Ñora,,"Avenida de los Rosales, 113, Madrid",,,,,,3.8,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJL1cJ9J4mQg0RdsnLHhZRzlY,El Sedal Cafetería Restaurante,,"Calle Eje 2, 3a, Madrid",,,,,,4.0,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJN8ZLUlQnQg0R5DFfYtl4L0g,Restaurante en Eurobanan,,"Calle Eje 3-18, 2, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJP9dZf8U7Qg0RYJW4QpLN2Uw,EL TALLER,,"Carretera Valdemingomez, Madrid",,,,,,4.7,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ8SdwfXI7Qg0RUD8VguwDnEE,McDonald's,,"Calle Industria, Rivas-Vaciamadrid",,,,,,3.6,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJ937xV3I7Qg0R2ZvkBafzUTE,Burger King,,"Calle Industria, 4, Rivas-Vaciamadrid",,,,,,3.3,,"{""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJ_5ndGXM7Qg0RJMNVfy2cqrg,Tercer Tiempo,,"Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ0Rbq4A87Qg0Ry_CZhmDJUms,Restaurante El Rincón de Linares,,"Calle el Electrodo, 2, Rivas-Vaciamadrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ6WDcW3M7Qg0RX68gy8T5URk,Wok Dinastía,,"Rivas Centro, Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,3.9,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJD-IHQHM7Qg0RufOkMrb17y4,la Barraca de Lorca,,"Plaza de la Constitución, 3, Rivas-Vaciamadrid",,,,,,3.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJz2mnM3M7Qg0RaI0N12Iy3AA,Cervecerías La Sureña y 100 Montaditos,,"Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,3.4,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",0
ChIJDw5-EnM7Qg0R0BycZT8-jsU,Rodilla,,"C.C, Plaza de la Constitución, s/n, Centro, local 3, planta baja, Rivas-Vaciamadrid",,,,,,3.7,,"{""restaurant"", ""cafe"", ""meal_takeaway"", ""meal_delivery"", ""store"", ""point_of_interest"", ""food"", ""establishment""}",0
ChIJj2tzR3Q7Qg0RDRPMgnbEfbw,Su Jamón - La Posada del Ibérico,,"Calle de la Polea, nº25, Rivas-Vaciamadrid",,,,,,4.8,,"{""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJmyx6qn07Qg0RmNrUvDSNqCw,Trattoria Venecia,,"Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJS5zCGwA7Qg0Rx18fagfvW8w,Cielito Lindo Taquería,,"Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,4.8,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJfbbk3PY7Qg0R1FIHixmzMVQ,Casa petra,,"Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,2.7,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJv75mHmk7Qg0R7NM8IVeDvZA,El Varadero de Rivas,,"Plaza de la Constitución, 2, Rivas-Vaciamadrid",,,,,,4.0,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJR7IyTUQ7Qg0RROugx3tGWu8,Sidrería El Texu,,"C/ Polea, 2 local (Edif. Siter I, Rivas-Vaciamadrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJq7S3_nQ7Qg0R4OZnonmXu7Q,Distribuciones Avícola San Bernando,,"Calle de la Polea, 6, Rivas-Vaciamadrid",,,,,,4.3,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJE2KpL3M7Qg0Ra65PId_vWYo,Taberna Rodri,,"Avenida los Almendros, 2, Rivas-Vaciamadrid",,,,,,3.8,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ56D35rI7Qg0Rc91nADJjvVQ,Café Lounge bar P.T,,"Avenida de la Técnica, 3, Rivas-Vaciamadrid",,,,,,,,"{""bar"", ""bakery"", ""liquor_store"", ""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJj3s7vnM7Qg0ROzMOM35ETgo,La Nadadora,,"Avenida los Almendros, 1, Rivas-Vaciamadrid",,,,,,4.3,,"{""restaurant"", ""bar"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJvcswaHU7Qg0RwBVIkquSWxo,Nao-Bistrobar,,"segundo piso local 22 2a, Calle César Manrique, Rivas-Vaciamadrid",,,,,,4.5,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJq9pnt587Qg0RBRkbB_9A5pQ,Restaurante El Vallina,,"Avenida de José Hierro, 28, Rivas-Vaciamadrid",,,,,,3.8,,"{""restaurant"", ""cafe"", ""bar"", ""store"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ4WSebJk7Qg0RlCbHJkneEHw,Vadepizza Rivas,,"Calle María Zambrano, 3, Rivas-Vaciamadrid",,,,,,3.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJq9exNp47Qg0RCOLG6UHSpzg,Restaurante Peruano La Cebada,,"Paseo de Capa Negra, 6, Local 15, Rivas-Vaciamadrid",,,,,,4.1,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJh1G8r587Qg0Rn02OopkiooU,Centro Deportivo Armando Rodríguez Vallina,,"Jose del Hierro,28, Rivas Urbanizaciones",,,,,,3.7,,"{""restaurant"", ""gym"", ""cafe"", ""health"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJVaJaa5k7Qg0RH8DTTHn1zvE,Restaurante La Fragua en Rivas,,"Calle María Zambrano, 3, Rivas-Vaciamadrid",,,,,,4.4,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJr2Gxup87Qg0Rx7TqCkBBz2s,El Rincón De Macías,,"Avenida de José Hierro, 28, Rivas-Vaciamadrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJkURSOpk7Qg0RfRh6CGBmxMY,La Perla Negra,,"Calle María Zambrano, 3, Rivas-Vaciamadrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ09_PFqY7Qg0RkqKj8rZQ0eo,CARLOSARROCES Rivas,,"Calle María Zambrano, 3, Local 24, Rivas-Vaciamadrid",,,,,,4.5,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJtfQ0NJ47Qg0RKHWWPwNeqL8,Meson Capa Negra,,"Calle Girasol, 2, Rivas-Vaciamadrid",,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJgzIrZfw7Qg0RCm-DPm7KKRk,DONDE PAUL BAR,,"Paseo de Capa Negra, 6, Local 11, Rivas-Vaciamadrid",,,,,,5.0,,"{""bar"", ""cafe"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJVaJaa5k7Qg0Ryp8oxjwu5Cw,Asador Cuenca,,"Calle María Zambrano, 3, Rivas-Vaciamadrid",,,,,,5.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ-1-kNwA7Qg0R4uUl2m50m2Y,KREMMA,,"Calle María Zambrano, 3, Rivas-Vaciamadrid",,,,,,3.8,,"{""bakery"", ""cafe"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJi-BUDY07Qg0RA6KLeqo8CEk,La Bella Napoli Rivas,,"Ronda del Parque Bellavista, 6, Rivas-Vaciamadrid",,,,,,4.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ5YwlDBE7Qg0RpKtOhb6y81A,Telepizza Rivas - Comida a Domicilio,,"Calle Dalia, 2, Rivas-Vaciamadrid",,,,,,3.5,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJH39dgBE7Qg0RqWM_jz-2ClY,Restaurante Pars Kebap,,"Calle de la Vid, Rivas-Vaciamadrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJjyoiMgA7Qg0RIpK4E2Qqv7A,Restaurante Mexicano El Pastor,,"Calle de la Vid, 1, Rivas-Vaciamadrid",,,,,,4.1,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ3-byqHQ7Qg0R_JbuKCvDfjA,Restaurante Mexicano El Pastor,,"Calle de la Vid, 1, Rivas-Vaciamadrid",,,,,,4.5,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJz2MrbZc7Qg0RazKDmVfzykQ,La Corrala,,"Calle de la Vid, Rivas-Vaciamadrid",,,,,,4.4,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ6SHXa5c7Qg0RAz2v7VySOeI,Palacio King,,"Plaza José Celestino Mutis, Calle de la Vid, 2, Rivas-Vaciamadrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJvW73Bho7Qg0RhQHDnsu51Aw,La Antigua De Rivas,,"Plaza José Celestino Mutis, 24, Rivas-Vaciamadrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJI112k707Qg0RNrAehgi9Q4Y,Larroche,,"Avenida Cerro del Telégrafo, 6, Rivas-Vaciamadrid",,,,,,3.7,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJEfsYPgM7Qg0Rf7IIrvVr6tI,sushi ll fresco,,"Ronda del Parque Bellavista, 2, Rivas-Vaciamadrid",,,,,,4.2,,"{""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJdf36P8MpQg0RME2zaLj_6Ck,Cielo Al Revés Cocina Argentina,,"Ronda del Parque Bellavista, 4, Local 6, Rivas-Vaciamadrid",,,,,,4.8,,"{""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJSdCwluo7Qg0RjLnU4N2k1pM,OKI Sushi,,"oki sushi, Calle Silvia Munt, 3, Local 2, Rivas-Vaciamadrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJZT40bxI7Qg0RQ6vDfPeeNCk,Mixtura & Sazón,,"Avenida Pilar Miró, 55, Local 1, Rivas-Vaciamadrid",,,,,,4.5,,"{""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJi3vtwFY7Qg0RwvPq9tuzjWA,NAOKI Japanese Street Food,,"Local 1, Calle Silvia Munt, 3, Rivas-Vaciamadrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJKe7yWOo7Qg0RxjS92YCT59E,Bar Miro Restaurante,,"Avenida Pilar Miró, 55, Rivas-Vaciamadrid",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJQZFMAIk7Qg0Rs56O1ZXnlDM,Stars2 Rivas,,"Avenida Pilar Miró, 65, Rivas-Vaciamadrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJB99gLMA7Qg0RgVCjkSF1uWM,Restaurante la Roca,,"Avenida Pilar Miró, 65, Rivas-Vaciamadrid",,,,,,4.3,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ5xLGYuo7Qg0RtXY6gMNTygU,"RESTAURANTE CASA SONIA "" EL GOURMET """,,"Avenida Pilar Miró, 65, Rivas-Vaciamadrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJP84NVz45Qg0R_6S1l8JySXQ,Rafael Madrigal González,,"Avenida de los Carpinteros, 7, Velilla de San Antonio",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJH1GAe9aRQQ0RMlN5m6GDGRQ,Restaurante El Ternasco,,"Centro Comercial Puzzle, Avenida del Príncipe de Asturias, 94, Villaviciosa de Odón",,,,,,4.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJO9R-cNaRQQ0R5KKfaZDqMdo,The Canalla club,,"Avenida del Príncipe de Asturias, 94, Villaviciosa de Odón",,,,,,3.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ9ZNCAimOQQ0R5GF09VgSSaA,El Puerto Restaurante,,"Avenida del Príncipe de Asturias, 104, Villaviciosa de Odón",,,,,,4.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJb3CKQcuRQQ0R0DhZ-Vgaugk,Domino's Pizza,,"Avenida del Príncipe de Asturias, 195, Villaviciosa de Odón",,,,,,4.1,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJLcsuO9SRQQ0RDIjpnUt8xoc,Bar Melmak,,"Avenida del Príncipe de Asturias, 100, Villaviciosa de Odón",,,,,,4.1,,"{""meal_delivery"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJKVbEPdSRQQ0Rz2pOiykqDTU,Bar Garabato,,"Calle de Italia, 2, local 1, Villaviciosa de Odón",,,,,,4.0,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJgcQwpjaRQQ0Rs496TKeoJzA,DevorArte food catering & co.,,"Calle Hermandad de San Sebastián, 1, Bajo, Villaviciosa de Odón",,,,,,5.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ09NLVKCRQQ0R73eHHeYVdWc,Panaria,,"Calle de Italia, 2, Villaviciosa de Odón",,,,,,4.5,,"{""bakery"", ""cafe"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJyxRleYKRQQ0R7kbS98xUAvs,CAFETIN CASAMANOLO VILLAVICIOSA DE ODON,,"C.C PUZZLE, Calle Bispo, S/N, Villaviciosa de Odón",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ3SClv3yOQQ0RO0d97u5zsLk,Chillax Lounge,,"Esq. Con, Calle de Italia, Avenida del Príncipe de Asturias, 1, Local 2, Villaviciosa de Odón",,,,,,4.6,,"{""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJYVgJqSmOQQ0RgnJpUEjZ6vE,Restaurante All'Italiana,,"Calle de Italia, 1, Villaviciosa de Odón",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJf9S0FRCRQQ0RRBvIGncBVsw,En Ca La Carmen,,"Calle Bispo, Villaviciosa de Odón",,,,,,2.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJZ7SKLdaRQQ0RX_k96kbTxM0,Pizzeria Restaurante ARTE PIZZA da Nicola . es,,"Avenida del Príncipe de Asturias, 171, Villaviciosa de Odón",,,,,,4.4,,"{""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJlQoKAjqRQQ0R9Zgfnb697TU,Bar restaurante La Barrica de Villa,,"Avenida del Príncipe de Asturias, 88, Villaviciosa de Odón",,,,,,4.5,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJNV5Z8tWRQQ0RGjrCerJ8JcY,Centro De Mayores,,"Travesía María del Pilar Baos García, 1, Villaviciosa de Odón",,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJV1tBGSmOQQ0REB9nH_URoNA,Mamá Manuela,,"Calle Carretas, 9, Villaviciosa de Odón",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ8z1uBSmOQQ0RF_XY9SPajcM,Taberna ReCorcho's,,"Calle Carretas, 1, Villaviciosa de Odón",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJczMHHymOQQ0RyB-sqOPVJWw,Restaurante Qarnal · Carnes · Paellas · Take away · En Villaviciosa de Odón,,"Calle Carretas, 8, Villaviciosa de Odón",,,,,,4.3,,"{""meal_delivery"", ""meal_takeaway"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJueEmLS-OQQ0RfAe0vtBokUM,Restaurante Makitake,,"Calle Carretas, 38, Villaviciosa de Odón",,,,,,4.1,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJlb99IymOQQ0R58DTHVvvRDg,Restaurante La Casita,,"Plaza Constitución, 3, Villaviciosa de Odón",,,,,,4.4,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
